city,hotel_name,page_url,latitude,longitude,rating,description,city_latitude,city_longitude
Eguisheim,Hotel Colmar Vignes Eguisheim,https://www.booking.com/hotel/fr/auberge-des-comtes.html,48.04327132624498,7.3041218519210815,8.8,"This hotel is located 656 feet from the city center of Eguisheim, a 10-minute drive from Colmar.",48.0447968,7.3079618
Eguisheim,Eguisheim village préféré des français grand studio,https://www.booking.com/hotel/fr/studio-eguisheim.html,48.0476831,7.31329149999999,9.3,"Eguisheim village préféré des français grand studio offers accommodations in Eguisheim, 3.3 miles from Colmar Train Station and 3.",48.0447968,7.3079618
Eguisheim,Au nid des remparts à Eguisheim,https://www.booking.com/hotel/fr/au-nid-des-remparts-a-eguisheim.html,48.0430187,7.3043542,9.0,"Au nid des remparts à Eguisheim is located in Eguisheim, just 22 miles from Le Haut Koenigsbourg and 24 miles from Parc Expo Mulhouse.",48.0447968,7.3079618
Eguisheim,Le Nature d'Eguisheim,https://www.booking.com/hotel/fr/gite-nature-a-eguisheim.html,48.0427072,7.3044255,9.2,"Le Nature d'Eguisheim offers accommodations in Eguisheim, 3.6 miles from Colmar Train Station and 4.1 miles from House of the Heads.",48.0447968,7.3079618
Eguisheim,Le Cosy au cœur du vignoble,https://www.booking.com/hotel/fr/le-cosy-eguisheim.html,48.043779986302,7.302337627172,9.0,"Le Cosy au cœur du vignoble, Eguisheim is located in Eguisheim, just 3.6 miles from Colmar Train Station and 4.1 miles from House of the Heads.",48.0447968,7.3079618
Eguisheim,Hôtel L'Auberge Alsacienne,https://www.booking.com/hotel/fr/ha-tel-restaurant-l-auberge-alsacienne.html,48.042238408346414,7.309167757630348,8.6,"Located in the village of Eguisheim in the Alsace region, this hotel features modern rooms with private bathroom and a traditional restaurant.",48.0447968,7.3079618
Eguisheim,Gite Le Petit Malsbach Eguisheim,https://www.booking.com/hotel/fr/gite-le-petit-malsbach-eguisheim.html,48.042240543927,7.312705098669,9.2,"Gite Le Petit Malsbach Eguisheim is located in Eguisheim, just 3.3 miles from Colmar Train Station and 3.8 miles from House of the Heads.",48.0447968,7.3079618
Eguisheim,Le cépage,https://www.booking.com/hotel/fr/le-cepage-au-coeur-des-vignes.html,48.04526851352198,7.305957170748716,9.1,"Offering a garden, Le cépage, au coeur des vignes. Provides accommodations in Eguisheim. With free private parking, the property is 3.",48.0447968,7.3079618
Eguisheim,Le Victoria à Eguisheim,https://www.booking.com/hotel/fr/le-victoria-eguisheim-4-6-p-4etoiles-renove-clim.html,48.0425427,7.3074499,9.1,"Le Victoria à Eguisheim, 4-6 p, 3étoiles offers accommodations in Eguisheim, 4.2 miles from Saint Martin Collegiate Church and 6.2 miles from Colmar Expo.",48.0447968,7.3079618
Eguisheim,Les Epicuriens du Rempart,https://www.booking.com/hotel/fr/maison-du-rempart-eguisheim.html,48.041846877148,7.305534992048,8.7,"Les Epicuriens du Rempart is located in Eguisheim, just 22 miles from Le Haut Koenigsbourg and 24 miles from Parc Expo Mulhouse. The property is around 4.",48.0447968,7.3079618
Eguisheim,L'Adresse - Rempart Sud - Eguisheim avec garage privé,https://www.booking.com/hotel/fr/adresse-rempart-sud.html,48.0417699,7.3063084,9.4,"L'Adresse - Rempart Sud - Eguisheim avec garage privé is located in Eguisheim, just 3.8 miles from Colmar Train Station and 4.",48.0447968,7.3079618
Eguisheim,Duplex Saint Lustre,https://www.booking.com/hotel/fr/4-bedrooms-luxury-appartment-for-10p-in-eguisheim-10-mn-from-colmar.html,48.0426719,7.3055657,9.1,"Featuring a casino, Duplex Saint Lustre, view over castle and storks, 5 mn from Colmar features accommodations in Eguisheim.",48.0447968,7.3079618
Eguisheim,Le gîte de Gab,https://www.booking.com/hotel/fr/le-gite-de-gab.html,48.041854200029,7.31020455,8.9,"Le gîte de Gab is located in Eguisheim, just 3.2 miles from Colmar Train Station and 3.7 miles from House of the Heads.",48.0447968,7.3079618
Eguisheim,Gîte de charme sur les remparts,https://www.booking.com/hotel/fr/gite-de-charme-sur-les-remparts.html,48.0437864,7.3057051,9.0,"Gîte de charme sur les remparts is located in Eguisheim, just 3.5 miles from Colmar Train Station and 4 miles from House of the Heads.",48.0447968,7.3079618
Eguisheim,Gite Edelweiss à Eguisheim,https://www.booking.com/hotel/fr/appartement-edelweiss-eguisheim.html,48.0432354379764,7.30522192324838,9.3,"Gite Edelweiss à Eguisheim offers accommodations in Eguisheim, 3.6 miles from Colmar Train Station and 4.1 miles from House of the Heads.",48.0447968,7.3079618
Eguisheim,Elsass Design Hygge,https://www.booking.com/hotel/fr/elsass-design-hygge.html,48.04203,7.304598,9.3,"Elsass Design Hygge is located in Eguisheim, just 3.7 miles from Colmar Train Station and 4.3 miles from House of the Heads. The property is around 4.",48.0447968,7.3079618
Eguisheim,L'Hostellerie du Château,https://www.booking.com/hotel/fr/hostellerie-du-chateau-eguisheim.html,48.04242042576413,7.306319251656532,8.9,"Set at the heart of the medieval village of Eguisheim, the Hostellerie du Château is located on the Alsace wine route.",48.0447968,7.3079618
Eguisheim,Chambre Super Broussard,https://www.booking.com/hotel/fr/chambre-super-broussard.html,48.0424275,7.308131,9.6,"Located in Eguisheim, 3.3 miles from Colmar Train Station and 3.",48.0447968,7.3079618
Eguisheim,Chez Jade et Ambre,https://www.booking.com/hotel/fr/chez-jade-et-ambre.html,48.0437697,7.3054,8.7,"Providing city views, Chez Jade et Ambre in Eguisheim offers accommodations and a garden.",48.0447968,7.3079618
Eguisheim,Les pensées d'Anne & Marie duplex 4/6 Personnes,https://www.booking.com/hotel/fr/les-pensees-d-anne-amp-marie-duplex-4-6-personnes.html,48.0432305,7.3053083,9.5,"Les pensées d'Anne & Marie duplex 4/6 Personnes offers accommodations in Eguisheim, 3.6 miles from Colmar Train Station and 4.",48.0447968,7.3079618
Eguisheim,Gite St Léon à Eguisheim,https://www.booking.com/hotel/fr/gite-st-leon.html,48.0428645,7.3061238,9.0,"A recently renovated apartment, Gite St Léon à Eguisheim offers accommodations in Eguisheim.",48.0447968,7.3079618
Eguisheim,L Oriel du Rempart Nord,https://www.booking.com/hotel/fr/gite-l-39-aubaine.html,48.043702198061,7.305997666934,8.5,"Housed in a historic building, L Oriel du Rempart Nord features accommodations with a garden and free Wifi in Eguisheim, 3.",48.0447968,7.3079618
Eguisheim,La Maison du Rempart,https://www.booking.com/hotel/fr/la-maison-du-rempart-eguisheim1.html,48.041722025197,7.305603704299,9.3,"Featuring a garden, La Maison du Rempart features accommodations in Eguisheim.",48.0447968,7.3079618
Eguisheim,BRETZEL gîte dans maison Alsacienne,https://www.booking.com/hotel/fr/bretzel-gite-dans-maison-alsacienne-eguisheim-eguisheim.html,48.0418405453436,7.30485264372659,9.0,"BRETZEL gîte dans maison Alsacienne, Eguisheim is located in Eguisheim, just 4.2 miles from House of the Heads and 4.",48.0447968,7.3079618
Eguisheim,Gîte Le Hissala,https://www.booking.com/hotel/fr/ga-r-te-le-hissala.html,48.04340694895573,7.307608723640442,8.8,"Gîte Le Hissala offers accommodations in Eguisheim, 3.4 miles from Colmar Train Station and 3.9 miles from House of the Heads.",48.0447968,7.3079618
Eguisheim,Charmant studio avec parking,https://www.booking.com/hotel/fr/charmant-studio-avec-parking-eguisheim.html,48.04549308855,7.311312139649,9.8,"Charmant studio avec parking is located in Eguisheim, just 3.4 miles from Colmar Train Station and 3.8 miles from House of the Heads.",48.0447968,7.3079618
Eguisheim,Résidence Pierre & Vacances Le Clos d'Eguisheim,https://www.booking.com/hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.html,48.04502733567647,7.311854660511017,8.0,"Résidence Pierre & Vacances Le Clos D'Eguisheim is located 2297 feet from Eguisheim village center, in the Alsace region along the Alsace Wine Route.",48.0447968,7.3079618
Eguisheim,Auberge des Trois Châteaux,https://www.booking.com/hotel/fr/auberge-des-trois-chac-teaux.html,48.04303910084867,7.305807620286941,8.7,"Located in Eguisheim and within 3.6 miles of Colmar Train Station, Auberge des Trois Châteaux has a restaurant, non-smoking rooms, and free WiFi.",48.0447968,7.3079618
Eguisheim,James Vignoble Hôtel,https://www.booking.com/hotel/fr/james-vignoble-eguisheim.html,48.04496277423659,7.30157844722271,8.5,James Vignoble Hôtel Eguisheim is located among the vineyards of Eguisheim. It offers a spectacular view of the Black Forest.,48.0447968,7.3079618
Eguisheim,Au pied des remparts à Eguisheim,https://www.booking.com/hotel/fr/elsass-design-vintage.html,48.043006,7.30431620000002,9.0,"Au pied des remparts à Eguisheim offers accommodations in Eguisheim, 4.4 miles from Saint Martin Collegiate Church and 6.3 miles from Colmar Expo.",48.0447968,7.3079618
Eguisheim,Résidence Vénus,https://www.booking.com/hotel/fr/ra-c-sidence-va-c-nus.html,48.04363893959684,7.306063771247864,9.1,"Résidence Vénus is located in Eguisheim, just 6.1 miles from Colmar Expo and 21 miles from Le Haut Koenigsbourg. The property is around 3.",48.0447968,7.3079618
Eguisheim,Maison de Renaud,https://www.booking.com/hotel/fr/maison-de-renaud.html,48.0425294,7.3078318,8.6,"Maison de Renaud is located in Eguisheim, just 3.3 miles from Colmar Train Station and 3.8 miles from House of the Heads.",48.0447968,7.3079618
Eguisheim,Chabi Chalet Gîte au coeur d'Eguisheim,https://www.booking.com/hotel/fr/chez-chabi-gites-au-coeur-d-eguisheim.html,48.041731140345,7.304666218636,9.0,"Chabi Chalet Gîte au coeur d'Eguisheim is located in Eguisheim, just 22 miles from Le Haut Koenigsbourg and 24 miles from Parc Expo Mulhouse.",48.0447968,7.3079618
Eguisheim,Les chambres du domaine,https://www.booking.com/hotel/fr/les-chambres-du-domaine.html,48.042963,7.307216,9.3,"Les chambres du domaine enjoys a location in Eguisheim, 3.4 miles from Colmar Train Station and 3.9 miles from House of the Heads.",48.0447968,7.3079618
Eguisheim,BREDALA**** Gîte maison Alsacienne avec Jardin,https://www.booking.com/hotel/fr/bredala-gite-maison-alsacienne-avec-jardin-eguisheim.html,48.04184041677,7.304858935582,8.0,"Featuring a garden, BREDALA**** Gîte maison Alsacienne avec Jardin offers accommodations in Eguisheim. The air-conditioned accommodation is 3.",48.0447968,7.3079618
Eguisheim,The Originals Boutique,https://www.booking.com/hotel/fr/hostellerie-du-pape.html,48.04228862011209,7.309451401233673,7.9,"The Originals Boutique, Hôtel La Ferme du Pape, Eguisheim is located at the gate of a charming village, in the heart of vineyards and a gourmet region.",48.0447968,7.3079618
Eguisheim,Chabi Cottage Gîte au coeur d'Eguisheim,https://www.booking.com/hotel/fr/chabi-cottage-gite-au-coeur-d-eguisheim-eguisheim.html,48.041699396816,7.304650111639,9.4,"Chabi Cottage Gîte au coeur d'Eguisheim is located in Eguisheim, just 4.2 miles from House of the Heads and 4.5 miles from Saint Martin Collegiate Church.",48.0447968,7.3079618
Eguisheim,L'Atypique d'Eguisheim,https://www.booking.com/hotel/fr/atypique-d-eguisheim.html,48.0418675,7.3053691,7.4,"L'Atypique d'Eguisheim offers accommodations in Eguisheim, 4.5 miles from Saint Martin Collegiate Church and 6.4 miles from Colmar Expo.",48.0447968,7.3079618
Eguisheim,Appartement cosy avec cheminee a Eguisheim 110m² Terrasse,https://www.booking.com/hotel/fr/apartment-place-du-chateau-saint-leon.html,48.0424804,7.306616099999999,9.1,"Appartement cosy avec cheminee a Eguisheim 110m² Terrasse is located in Eguisheim, just 4.3 miles from Saint Martin Collegiate Church and 6.",48.0447968,7.3079618
Eguisheim,Hotel SPA Husseren Collections - Proche Colmar - Eguisheim,https://www.booking.com/hotel/fr/husseren-les-chateaux.html,48.0349876742797,7.27613836526871,8.8,"The hotel, with terraces southerly oriented, is located between vineyards and forest, at the foothills of the ruins of the three castles in the heart of...",48.0447968,7.3079618
Eguisheim,Gite Géranium***,https://www.booking.com/hotel/fr/gite-geranium.html,48.0432777,7.3051784,9.3,"Gite Géranium*** is located in Eguisheim, just 4.4 miles from Saint Martin Collegiate Church and 6.3 miles from Colmar Expo.",48.0447968,7.3079618
Eguisheim,L'Adresse Studio Rempart sud - centre historique Eguisheim,https://www.booking.com/hotel/fr/adresse-studio-rempart-sud.html,48.0417699,7.3063084,9.8,"L'Adresse Studio Rempart sud - centre historique Eguisheim is located in Eguisheim, just 6.4 miles from Colmar Expo and 22 miles from Le Haut Koenigsbourg.",48.0447968,7.3079618
Eguisheim,Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.html,48.042528965197135,7.307127267122269,9.0,"Set in a characteristic Alsatian timbered house, Le Hameau d’Eguisheim offers B&B and self-catering accommodations on an estate with a vineyard.",48.0447968,7.3079618
Eguisheim,Le Zen d'Eguisheim,https://www.booking.com/hotel/fr/zen-eguisheim.html,48.0427072,7.3044255,9.3,"Le Zen d'Eguisheim offers accommodations in Eguisheim, 4.1 miles from House of the Heads and 4.4 miles from Saint Martin Collegiate Church.",48.0447968,7.3079618
Eguisheim,Fleur de Vigne,https://www.booking.com/hotel/fr/fleur-de-vignes-eguisheim.html,48.0461134,7.3051632,9.7,"Fleur de Vigne offers accommodations in Eguisheim, 3.7 miles from Colmar Train Station and 4.2 miles from House of the Heads.",48.0447968,7.3079618
Eguisheim,Gîte le Petit Muscat à Eguisheim,https://www.booking.com/hotel/fr/gite-et-jacuzzi.html,48.041822895723,7.305279444775,8.9,"Gîte le Petit Muscat à Eguisheim offers accommodations in Eguisheim, 3.7 miles from Colmar Train Station and 4.2 miles from House of the Heads.",48.0447968,7.3079618
Besancon,Chambre d’hôte proche gare et centre 1,https://www.booking.com/hotel/fr/chambre-d-hote-proche-gare-et-centre-1.html,47.247114387284,6.033140677261,8.3,Just a 11-minute walk from Besançon-Mouillère train station and 0.,47.2380222,6.0243622
Besancon,Maison calme très proche centre-ville,https://www.booking.com/hotel/fr/maison-calme-tres-proche-centre-ville.html,47.2388822,6.0072227,8.7,Just 1.1 miles from Besancon Viotte Train Station and 1.,47.2380222,6.0243622
Besancon,Le petit Viotte - Parking Privé - Proche Gare et centre ville,https://www.booking.com/hotel/fr/le-petit-viotte-besancon.html,47.2511455948137,6.01897784365538,9.0,"Le petit Viotte - Parking Privé - Proche Gare et centre ville is a recently renovated apartment in Besançon, near Besancon Viotte Train Station.",47.2380222,6.0243622
Besancon,Le Grand Montjoux,https://www.booking.com/hotel/fr/le-grand-montjoux.html,47.253817804447,6.014008030688,8.9,"Le Grand Montjoux offers accommodations in Besançon, a 13-minute walk from Besancon Viotte Train Station and 2 miles from Besançon-Mouillère train station.",47.2380222,6.0243622
Besancon,Nouveau - Harmonie - Home-One,https://www.booking.com/hotel/fr/nouveau-harmonie-home-one.html,47.2459538,6.0230912,8.7,"Nouveau - Harmonie - Home-One is located in Besançon, just 3.1 miles from Micropolis and 7 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Appartement Au Quai 1921,https://www.booking.com/hotel/fr/appartement-entier-centre-besancon.html,47.2394335,6.0193371,8.9,"Appartement Au Quai 1921 is located in Besançon, just 2.7 miles from Micropolis and 7.4 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,T2 cosy 35 m2- centre historique Besançon,https://www.booking.com/hotel/fr/t2-cosy-35-m2-centre-historique-besancon.html,47.2411867,6.0184757,9.6,"T2 cosy 35 m2- centre historique Besançon offers accommodations in Besançon, a 6-minute walk from Museum of Fine Arts and Archaeology of Besancon and 3...",47.2380222,6.0243622
Besancon,Appartement Centre-ville / 6 prsn / Bord du doubs / Au pied de la citadelle,https://www.booking.com/hotel/fr/appartement-centre-ville-6-prsn-bord-du-doubs-au-pied-de-la-citadelle.html,47.2308633,6.0359998,8.4,"Appartement Centre-ville / 6 prsn / Bord du doubs / Au pied de la citadelle is a recently renovated apartment in the center of Besançon, a 16-minute walk...",47.2380222,6.0243622
Besancon,Appartement des beaux-arts,https://www.booking.com/hotel/fr/appartement-des-beaux-arts-besancon.html,47.2410389,6.0259007,9.2,"Appartement des beaux-arts offers accommodations in Besançon, 3.4 miles from Micropolis and 7.4 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Appartement de la Bibliothèque,https://www.booking.com/hotel/fr/appartement-de-la-bibliotheque.html,47.2363658,6.028012,9.4,"Appartement de la Bibliothèque offers accommodations in Besançon, 4 miles from Besançon Vesoul University. The property is around 3.",47.2380222,6.0243622
Besancon,Agréable 3 chambres Le Muguet,https://www.booking.com/hotel/fr/agreable-3-chambres-le-muguet.html,47.265313,6.0475258,5.8,"Agréable 3 chambres Le Muguet offers accommodations in Besançon, 2.2 miles from Besancon Viotte Train Station and 2.",47.2380222,6.0243622
Besancon,- N26- Studio calme et lumineux cœur de ville,https://www.booking.com/hotel/fr/charmant-studio-coeur-de-ville-besancon.html,47.235171878729,6.024493453373,8.7,"- N26- Studio calme et lumineux cœur de ville features accommodations in the center of Besançon, a 15-minute walk from Besançon-Mouillère train station and...",47.2380222,6.0243622
Besancon,Le Carnot 2,https://www.booking.com/hotel/fr/le-carnot-2.html,47.2435123,6.0301731,8.5,"Le Carnot 2 is located in Besançon, just 3.5 miles from Micropolis and 7.5 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Appartement 2 prsn Au cœur du Centre-Ville,https://www.booking.com/hotel/fr/appartement-2-prsn-au-coeur-du-centre-ville.html,47.2315324,6.0263561,1.0,"Appartement 2 prsn Au cœur du Centre-Ville in Besançon offers accommodations with free Wifi, 1.8 miles from Besancon Viotte Train Station, 2.",47.2380222,6.0243622
Besancon,Accueil Hotel Besançon,https://www.booking.com/hotel/fr/accueil-besancon.html,47.216012,5.9423711,6.6,"Located in Besançon, 2.7 miles from Micropolis, Accueil Hotel Besançon provides accommodations with a garden, free private parking and a terrace.",47.2380222,6.0243622
Besancon,anxhela,https://www.booking.com/hotel/fr/anxhela.html,47.23552,6.01392,,"Anxhela is located in Besançon, just a 18-minute walk from Saint-Jean Cathedral Besançon and 3.2 miles from Besançon Vesoul University.",47.2380222,6.0243622
Besancon,Majestic,https://www.booking.com/hotel/fr/majestic-besancon.html,47.2469725,6.0271986,7.0,"Majestic offers accommodations in Besançon, 3.5 miles from Micropolis and 7.3 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Studio La Classe by La Felicità - centre ville,https://www.booking.com/hotel/fr/studio-la-classe-by-la-felicita-centre-ville.html,47.2331766,6.0262981,9.0,"Just 1.2 miles from Besancon Viotte Train Station and a 4-minute walk from Time museum of Besançon, Studio La Classe by La Felicità - centre ville features...",47.2380222,6.0243622
Besancon,Soirée cinéma quartier Mouillère,https://www.booking.com/hotel/fr/soiree-cinema-quartier-mouillere.html,47.242938055505,6.032260366564,8.6,"Soirée cinéma quartier Mouillère offers accommodations in Besançon, 3.7 miles from Micropolis and 7.8 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Charmant 2 pièces avec terrasse - Proche Gare et Centre Ville,https://www.booking.com/hotel/fr/charmant-2-pieces-avec-terasse-proche-gare-et-centre-ville.html,47.2544472,6.0250526,8.4,"Charmant 2 pièces avec terrasse - Proche Gare et Centre Ville is located in Besançon, just 2 miles from Saint-Jean Cathedral Besançon and 2.",47.2380222,6.0243622
Besancon,Le Carnot 3,https://www.booking.com/hotel/fr/le-carnot-3-proche-du-centre-historique.html,47.2435123,6.0301731,7.3,"Le Carnot 3, proche du centre historique offers accommodations in Besançon, 3.5 miles from Micropolis and 7.",47.2380222,6.0243622
Besancon,Studio centre-ville 13,https://www.booking.com/hotel/fr/studio-centre-ville-13.html,47.2398404,6.0261465,5.4,"Studio centre-ville 13 in Besançon features accommodations with free Wifi, a 10-minute walk from Besançon-Mouillère train station, 3.",47.2380222,6.0243622
Besancon,LE LOFT DU DOUBS,https://www.booking.com/hotel/fr/le-loft-du-doubs.html,47.2320843,6.0244142,7.4,"LE LOFT DU DOUBS in Besançon features accommodations with free Wifi, 2.1 miles from Besancon Viotte Train Station, 4.4 miles from Micropolis, and 8.",47.2380222,6.0243622
Besancon,APPARTEMENT CENTRE HISTORIQUE,https://www.booking.com/hotel/fr/appartement-centre-historique-besancon.html,47.2343245,6.0277347,8.1,"APPARTEMENT CENTRE HISTORIQUE offers accommodations in Besançon, 3.3 miles from Micropolis and 8.4 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Studio centre-ville,https://www.booking.com/hotel/fr/studio-centre-ville-besancon1.html,47.2419692,6.0204702,7.1,"Studio centre-ville offers accommodations in Besançon, 3 miles from Besançon Vesoul University. The property is around 3.1 miles from Micropolis, 7.",47.2380222,6.0243622
Besancon,Le Loft Horloger avec parking,https://www.booking.com/hotel/fr/le-loft-horloger-avec-parking.html,47.242646483754,6.033071059525,8.8,"Le Loft Horloger avec parking offers accommodations in Besançon, 3.7 miles from Micropolis and 7.7 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Hermione,https://www.booking.com/hotel/fr/hermione-besancon.html,47.2289381,6.0312032,,"Hermione offers accommodations in Besançon, 3.9 miles from Besançon Vesoul University.",47.2380222,6.0243622
Besancon,Le Micropolis,https://www.booking.com/hotel/fr/le-micropolis.html,47.2254476,5.9776199,8.6,"Offering a garden, Le Micropolis offers accommodations in Besançon. Guests staying at this apartment have access to free Wifi and a terrace.",47.2380222,6.0243622
Besancon,Zenitude Hôtel-Résidences Les Hauts Du Chazal,https://www.booking.com/hotel/fr/residence-hauts-du-chazal.html,47.22448655881508,5.956124067306519,7.8,"This residence is located next to the big shopping center Chateaufarineau, only 15 minutes away from the city center.",47.2380222,6.0243622
Besancon,ibis budget Besançon Centre Gare,https://www.booking.com/hotel/fr/ibis-budget-besanasson-centre-gare.html,47.246846407466016,6.023120284080505,7.7,"Located in Besançon, just 328 feet from Gare de la Viotte Train Station, ibis budget Besançon Center Gare offers simple rooms with free Wi-Fi and a 24-hour...",47.2380222,6.0243622
Besancon,Hotel Campanile Besançon Nord Ecole Valentin,https://www.booking.com/hotel/fr/campanile-besancon-ecole-valentin.html,47.27784784707333,5.992913246154785,7.3,The Campanile Besançon Valentin is located near the A36 motorway (exit Saint Claude) and 3.6 mi from Besançon and Besançon Viotte TGV Station.,47.2380222,6.0243622
Besancon,Au Duplex d'Or Centre Historique,https://www.booking.com/hotel/fr/au-duplex-d-or-centre-historique.html,47.233664356844,6.029148903705,9.9,"Housed in a historic building, the recently renovated Au Duplex d'Or Centre Historique provides accommodations with a terrace and free Wifi.",47.2380222,6.0243622
Besancon,"Le gite ""Detroit studette"" Besançon confort et simplicité",https://www.booking.com/hotel/fr/studette-alliant-confort-et-simplicite.html,47.2499218,6.0055029,8.5,"Le gite ""Detroit studette"" Besançon confort et simplicité offers accommodations in Besançon, 2.",47.2380222,6.0243622
Besancon,Maison Flore,https://www.booking.com/hotel/fr/maison-flore-besancon1.html,47.2460231,6.02953,8.8,Just a 16-minute walk from Time museum of Besançon and 0.,47.2380222,6.0243622
Besancon,Elégant 2 chambres square saint amour,https://www.booking.com/hotel/fr/elegant-2-chambres-square-saint-amour.html,47.2389567,6.02839,7.7,"Elégant 2 chambres square saint amour is located in Besançon, just 3.6 miles from Micropolis and 7.7 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Appart'Hôtel Saint Exupery,https://www.booking.com/hotel/fr/saint-exupery.html,47.2565420511032,6.02800190448761,8.1,"Appart'Hôtel Saint Exupery is located in Besançon, just a 16-minute walk from Besancon Viotte Train Station and 1.",47.2380222,6.0243622
Besancon,Petit Studio Centre-Ville 9,https://www.booking.com/hotel/fr/studio-centre-ville-ndeg9.html,47.2398404,6.0261465,5.2,"Petit Studio Centre-Ville 9 is located in Besançon, just 3.5 miles from Micropolis and 7.5 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Magnifique F2 du bonheur,https://www.booking.com/hotel/fr/magnifique-f2-du-bonheur.html,47.2327715705997,6.02431264601849,8.6,"Magnifique F2 du bonheur is located in Besançon, just 2.8 miles from Micropolis and 7.9 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Appartement Climatisé 4prsn Au pied de la Citadelle,https://www.booking.com/hotel/fr/appartement-rdc-4prsn-au-pied-de-la-citadelle.html,47.2308469,6.0360126,7.1,"Appartement Climatisé 4prsn Au pied de la Citadelle is a recently renovated apartment in the center of Besançon, a 18-minute walk from Besançon-Mouillère...",47.2380222,6.0243622
Besancon,Hôtel Siatel Besançon Chateaufarine,https://www.booking.com/hotel/fr/siatel-chateaufarine.html,47.21613221566271,5.941833257675171,7.6,This hotel is located 4.7 mi from the center of Besançon in the Franche-Comté region and offers free Wi-Fi.,47.2380222,6.0243622
Besancon,Appart'Hôtel Luxapparts,https://www.booking.com/hotel/fr/luxapparts.html,47.23733955846472,6.0355120312133295,8.4,"Appart'Hôtel Luxapparts is located in Besançon, just 3.9 miles from Micropolis and 8 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Elégant 2 chambres vieille ville,https://www.booking.com/hotel/fr/tres-beau-2-chambres-vieille-ville.html,47.2405412,6.0186433,6.4,"Elégant 2 chambres vieille ville is located in Besançon, just 2.5 miles from Micropolis and 7.2 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,"""Le Bisontin""",https://www.booking.com/hotel/fr/studio-cosy-au-calme-proche-de-la-gare.html,47.250997327989,6.020757193254,7.6,"""Le Bisontin"", studio cosy au calme, proche de la gare offers accommodations in Besançon, 3.4 miles from Micropolis and 6.",47.2380222,6.0243622
Besancon,Bali Suite,https://www.booking.com/hotel/fr/bali-suite.html,47.22941209549,6.030923261484,10.0,"1.2 miles from Besançon-Mouillère train station in the center of Besançon, Bali Suite features accommodations with access to spa facilities and wellness...",47.2380222,6.0243622
Besancon,Le Museum (plein centre),https://www.booking.com/hotel/fr/le-museum-plein-centre-besancon.html,47.2399055,6.0235537,1.0,"Le Museum (plein centre) offers accommodations in Besançon, 2.9 miles from Micropolis and 8 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Chambre d'Hôtes La Villa Molina,https://www.booking.com/hotel/fr/la-villa-molina.html,47.25044475006427,6.02088063955307,9.3,"Chambre d'Hôtes La Villa Molina offers accommodations in Besançon, 3.5 miles from Micropolis and 7 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Le coquet chez Maguy Maison de ville avec jardin,https://www.booking.com/hotel/fr/le-coquet-chez-maguy.html,47.2413863,6.0074701,8.5,"Featuring free bikes, a garden, and free Wifi, Le coquet chez Maguy Maison de ville avec jardin is a recently renovated apartment a 17-minute walk from...",47.2380222,6.0243622
Besancon,Appartement cosy en plein centre historique de Besançon,https://www.booking.com/hotel/fr/appartement-cosy-en-plein-centre-historique.html,47.238271466755535,6.028782615645452,8.5,"Appartement cosy en plein centre historique de Besançon in Besançon features accommodations with free Wifi, a 15-minute walk from Besancon Viotte Train...",47.2380222,6.0243622
Besancon,La perla,https://www.booking.com/hotel/fr/la-perla-besancon.html,47.2477231,6.0248455,7.9,"La perla offers accommodations in Besançon, 3.4 miles from Micropolis and 7.1 miles from Besançon Franche-Comté TGV train station.",47.2380222,6.0243622
Besancon,Besac Urban Lodge,https://www.booking.com/hotel/fr/besac-urban-lodge.html,47.2681215,6.0416352,9.1,"Featuring a garden, Besac Urban Lodge provides accommodations in Besançon. This apartment offers free private parking, a shared kitchen, and free Wifi.",47.2380222,6.0243622
Besancon,Campanile Besançon-Ouest Châteaufarine,https://www.booking.com/hotel/fr/campanile-besancon-ouest-chateaufarine.html,47.21604476681921,5.943496227264404,6.7,"Part of the Campanile group, this hotel is located 4.3 mi west of the center of Besancon. It offers a bar and a terrace.",47.2380222,6.0243622
